text,next_word
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 497]",[534]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 497, 534]",[2478]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 497, 534, 2478]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 497, 534, 2478, 940]",[178]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 497, 534, 2478, 940, 178]",[2458]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1596]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1596, 825]",[1650]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1596, 825, 1650]",[2161]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1596, 825, 1650, 2161]",[718]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1596, 825, 1650, 2161, 718]",[1622]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1596, 825, 1650, 2161, 718, 1622]",[808]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1596, 825, 1650, 2161, 718, 1622, 808]",[178]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1596, 825, 1650, 2161, 718, 1622, 808, 178]",[694]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2859]",[124]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2859, 124]",[853]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2859, 124, 853]",[1261]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2859, 124, 853, 1261]",[707]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2859, 124, 853, 1261, 707]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2859, 124, 853, 1261, 707, 940]",[2957]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2859, 124, 853, 1261, 707, 940, 2957]",[65]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193]",[2884]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2884]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2884, 193]",[178]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2884, 193, 178]",[1748]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2884, 193, 178, 1748]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2884, 193, 178, 1748, 825]",[770]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2884, 193, 178, 1748, 825, 770]",[137]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2884, 193, 178, 1748, 825, 770, 137]",[850]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2884, 193, 178, 1748, 825, 770, 137, 850]",[2730]
"[0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2884, 193, 178, 1748, 825, 770, 137, 850, 2730]",[1297]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950]",[638]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950, 638]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950, 638, 825]",[350]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950, 638, 825, 350]",[808]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950, 638, 825, 350, 808]",[2474]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950, 638, 825, 350, 808, 2474]",[2957]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950, 638, 825, 350, 808, 2474, 2957]",[28]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1226, 1804, 193]",[2474]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1226, 1804, 193, 2474]",[2661]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1226, 1804, 193, 2474, 2661]",[2582]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2220, 2860]",[1957]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2220, 2860, 1957]",[2260]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2220, 2860, 1957, 2260]",[3005]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2220, 2860, 1957, 2260, 3005]",[178]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2220, 2860, 1957, 2260, 3005, 178]",[545]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2220, 2860, 1957, 2260, 3005, 178, 545]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2220, 2860, 1957, 2260, 3005, 178, 545, 177]",[306]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1182]",[124]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1182, 124]",[1543]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1182, 124, 1543]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1182, 124, 1543, 193]",[2860]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1182, 124, 1543, 193, 2860]",[1748]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1182, 124, 1543, 193, 2860, 1748]",[137]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1182, 124, 1543, 193, 2860, 1748, 137]",[1050]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1182, 124, 1543, 193, 2860, 1748, 137, 1050]",[534]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1182, 124, 1543, 193, 2860, 1748, 137, 1050, 534]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1182, 124, 1543, 193, 2860, 1748, 137, 1050, 534, 825]",[1789]
"[0, 0, 0, 0, 0, 0, 0, 0, 1182, 124, 1543, 193, 2860, 1748, 137, 1050, 534, 825, 1789]",[940]
"[0, 0, 0, 0, 0, 0, 0, 1182, 124, 1543, 193, 2860, 1748, 137, 1050, 534, 825, 1789, 940]",[399]
"[0, 0, 0, 0, 0, 0, 1182, 124, 1543, 193, 2860, 1748, 137, 1050, 534, 825, 1789, 940, 399]",[962]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178]",[274]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 274]",[124]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 274, 124]",[2876]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 274, 124, 2876]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 274, 124, 2876, 825]",[540]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 274, 124, 2876, 825, 540]",[465]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 274, 124, 2876, 825, 540, 465]",[280]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 274, 124, 2876, 825, 540, 465, 280]",[2474]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 274, 124, 2876, 825, 540, 465, 280, 2474]",[541]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193]",[2034]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2034]",[1916]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2034, 1916]",[2026]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2034, 1916, 2026]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2034, 1916, 2026, 399]",[171]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2034, 1916, 2026, 399, 171]",[1756]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2034, 1916, 2026, 399, 171, 1756]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2034, 1916, 2026, 399, 171, 1756, 940]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 2034, 1916, 2026, 399, 171, 1756, 940, 399]",[2707]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1386, 178]",[2354]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1386, 178, 2354]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1386, 178, 2354, 940]",[924]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1386, 178, 2354, 940, 924]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1386, 178, 2354, 940, 924, 399]",[838]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 497]",[1589]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 497, 1589]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 497, 1589, 825]",[453]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 497, 1589, 825, 453]",[845]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 497, 1589, 825, 453, 845]",[3005]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 497, 1589, 825, 453, 845, 3005]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 497, 1589, 825, 453, 845, 3005, 399]",[2842]
"[0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 497, 1589, 825, 453, 845, 3005, 399, 2842]",[2560]
"[0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 497, 1589, 825, 453, 845, 3005, 399, 2842, 2560]",[825]
"[0, 0, 0, 0, 0, 0, 178, 1186, 193, 497, 1589, 825, 453, 845, 3005, 399, 2842, 2560, 825]",[2695]
"[0, 0, 0, 0, 0, 178, 1186, 193, 497, 1589, 825, 453, 845, 3005, 399, 2842, 2560, 825, 2695]",[1808]
"[0, 0, 0, 0, 178, 1186, 193, 497, 1589, 825, 453, 845, 3005, 399, 2842, 2560, 825, 2695, 1808]",[193]
"[0, 0, 0, 178, 1186, 193, 497, 1589, 825, 453, 845, 3005, 399, 2842, 2560, 825, 2695, 1808, 193]",[84]
"[0, 0, 178, 1186, 193, 497, 1589, 825, 453, 845, 3005, 399, 2842, 2560, 825, 2695, 1808, 193, 84]",[399]
"[0, 178, 1186, 193, 497, 1589, 825, 453, 845, 3005, 399, 2842, 2560, 825, 2695, 1808, 193, 84, 399]",[1174]
"[178, 1186, 193, 497, 1589, 825, 453, 845, 3005, 399, 2842, 2560, 825, 2695, 1808, 193, 84, 399, 1174]",[2446]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399]",[890]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 890]",[2751]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 890, 2751]",[344]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 890, 2751, 344]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 890, 2751, 344, 825]",[885]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 890, 2751, 344, 825, 885]",[11]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 890, 2751, 344, 825, 885, 11]",[808]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 890, 2751, 344, 825, 885, 11, 808]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 890, 2751, 344, 825, 885, 11, 808, 399]",[94]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178]",[2619]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 2619]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 2619, 940]",[59]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 2619, 940, 59]",[1894]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 2619, 940, 59, 1894]",[534]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 2619, 940, 59, 1894, 534]",[1434]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 2619, 940, 59, 1894, 534, 1434]",[776]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934]",[1705]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1705]",[1833]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1705, 1833]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1705, 1833, 399]",[1338]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1705, 1833, 399, 1338]",[1749]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1705, 1833, 399, 1338, 1749]",[1916]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1705, 1833, 399, 1338, 1749, 1916]",[2884]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1705, 1833, 399, 1338, 1749, 1916, 2884]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1705, 1833, 399, 1338, 1749, 1916, 2884, 193]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1705, 1833, 399, 1338, 1749, 1916, 2884, 193, 399]",[2859]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2614, 2304, 1184, 2269]",[1050]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2614, 2304, 1184, 2269, 1050]",[534]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2614, 2304, 1184, 2269, 1050, 534]",[2849]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2614, 2304, 1184, 2269, 1050, 534, 2849]",[754]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2614, 2304, 1184, 2269, 1050, 534, 2849, 754]",[2495]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2614, 2304, 1184, 2269, 1050, 534, 2849, 754, 2495]",[2200]
"[0, 0, 0, 0, 0, 0, 0, 0, 2485, 2614, 2304, 1184, 2269, 1050, 534, 2849, 754, 2495, 2200]",[1916]
"[0, 0, 0, 0, 0, 0, 0, 2485, 2614, 2304, 1184, 2269, 1050, 534, 2849, 754, 2495, 2200, 1916]",[718]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193]",[898]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 898]",[178]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 898, 178]",[871]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 898, 178, 871]",[2931]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2859, 124]",[775]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2859, 124, 775]",[1257]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2859, 124, 775, 1257]",[1858]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2859, 124, 775, 1257, 1858]",[877]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2859, 124, 775, 1257, 1858, 877]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 2859, 124, 775, 1257, 1858, 877, 399]",[2707]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934]",[91]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 91]",[291]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 91, 291]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 91, 291, 399]",[2596]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 91, 291, 399, 2596]",[50]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 91, 291, 399, 2596, 50]",[59]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 91, 291, 399, 2596, 50, 59]",[2582]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 91, 291, 399, 2596, 50, 59, 2582]",[1951]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193]",[749]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 749]",[2860]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 749, 2860]",[1957]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 749, 2860, 1957]",[685]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 749, 2860, 1957, 685]",[2026]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 749, 2860, 1957, 685, 2026]",[178]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 749, 2860, 1957, 685, 2026, 178]",[2957]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1913, 193, 749, 2860, 1957, 685, 2026, 178, 2957]",[2401]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1873]",[177]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1873, 177]",[2654]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1873, 177, 2654]",[2458]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1873, 177, 2654, 2458]",[1580]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1873, 177, 2654, 2458, 1580]",[261]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1873, 177, 2654, 2458, 1580, 261]",[773]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1873, 177, 2654, 2458, 1580, 261, 773]",[1068]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950, 638]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950, 638, 399]",[1297]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950, 638, 399, 1297]",[457]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950, 638, 399, 1297, 457]",[2626]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950, 638, 399, 1297, 457, 2626]",[940]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950, 638, 399, 1297, 457, 2626, 940]",[2474]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950, 638, 399, 1297, 457, 2626, 940, 2474]",[1545]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2485, 2950, 638, 399, 1297, 457, 2626, 940, 2474, 1545]",[186]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1386, 178]",[1052]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1386, 178, 1052]",[1748]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1386, 178, 1052, 1748]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1386, 178, 1052, 1748, 193]",[59]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 1386, 178, 1052, 1748, 193, 59]",[770]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1182, 1329, 825, 1650]",[1285]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1182, 1329, 825, 1650, 1285]",[718]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1182, 1329, 825, 1650, 1285, 718]",[1916]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1182, 1329, 825, 1650, 1285, 718, 1916]",[1983]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1182, 1329, 825, 1650, 1285, 718, 1916, 1983]",[1704]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193]",[186]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 186]",[1132]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 186, 1132]",[534]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 186, 1132, 534]",[1053]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 178, 1186, 193, 186, 1132, 534, 1053]",[763]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1719, 193]",[205]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1719, 193, 205]",[178]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1719, 193, 205, 178]",[1692]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1719, 193, 205, 178, 1692]",[2026]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1719, 193, 205, 178, 1692, 2026]",[825]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1719, 193, 205, 178, 1692, 2026, 825]",[770]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1719, 193, 205, 178, 1692, 2026, 825, 770]",[808]
"[0, 0, 0, 0, 0, 0, 0, 0, 754, 934, 1719, 193, 205, 178, 1692, 2026, 825, 770, 808]",[3035]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 490]",[2969]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 490, 2969]",[2525]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 490, 2969, 2525]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 490, 2969, 2525, 399]",[471]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 490, 2969, 2525, 399, 471]",[57]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 490, 2969, 2525, 399, 471, 57]",[808]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 490, 2969, 2525, 399, 471, 57, 808]",[399]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 399, 490, 2969, 2525, 399, 471, 57, 808, 399]",[2751]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 2560, 825]",[1317]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 2560, 825, 1317]",[186]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 2560, 825, 1317, 186]",[193]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 2560, 825, 1317, 186, 193]",[84]
"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 128, 2560, 825, 1317, 186, 193, 84]",[399]
